route_id,vehicle_id,vehicle_registration,relocation_cost_pln,service_cost_pln,penalty_cost_pln,total_assignment_cost
6885,34,LU6108X,0.0,0.0,0.0,0.0
6886,17,WLI2699B,0.0,0.0,0.0,0.0
6887,20,SK7404R,0.0,0.0,0.0,0.0
6888,22,SK9256X,0.0,0.0,0.0,0.0
6889,38,ND9352Y,0.0,0.0,0.0,0.0
6890,48,WX8622X,0.0,0.0,0.0,0.0
6891,43,WXE4088S,0.0,0.0,0.0,0.0
6892,45,SZ5932T,0.0,0.0,0.0,0.0
6893,27,LU2866X,0.0,0.0,0.0,0.0
6894,18,WL6670G,0.0,0.0,0.0,0.0
6895,52,KR7820A,0.0,0.0,0.0,0.0
6896,29,WL5994Z,0.0,0.0,0.0,0.0
6897,57,WLI0906T,0.0,0.0,0.0,0.0
6898,55,SK7158R,0.0,0.0,0.0,0.0
6899,35,WP7919L,0.0,0.0,0.0,0.0
6900,51,DW5640R,0.0,0.0,0.0,0.0
6901,58,WLI1161N,0.0,0.0,0.0,0.0
6902,53,LUB7330L,0.0,0.0,0.0,0.0
6903,54,ZS8763A,0.0,0.0,0.0,0.0
6904,32,DW3686H,0.0,0.0,0.0,0.0
6905,63,GD4909L,0.0,0.0,0.0,0.0
6906,33,GD5257T,0.0,0.0,0.0,0.0
6907,59,PO3459J,0.0,0.0,0.0,0.0
6908,64,WLI8972T,0.0,0.0,0.0,0.0
6909,56,LUB7176J,0.0,0.0,0.0,0.0
6910,65,KR1288W,0.0,0.0,0.0,0.0
6911,60,LUB0194J,0.0,0.0,0.0,0.0
6912,61,DW1363O,0.0,0.0,0.0,0.0
6913,62,LB7493U,0.0,0.0,0.0,0.0
6914,41,WXE8322J,0.0,0.0,0.0,0.0
6915,66,KR3256T,0.0,0.0,0.0,0.0
6916,68,GD4630L,0.0,0.0,0.0,0.0
6917,67,WL7016A,0.0,0.0,0.0,0.0
6918,72,WRA7021F,0.0,0.0,0.0,0.0
6919,44,WP2419B,0.0,0.0,0.0,0.0
6920,70,SZ8447W,0.0,0.0,0.0,0.0
6921,73,WWL1407H,0.0,0.0,0.0,0.0
6922,77,KR7675I,0.0,0.0,0.0,0.0
6923,79,WRA6536I,0.0,0.0,0.0,0.0
6924,76,WXE8588B,0.0,0.0,0.0,0.0
6925,74,SZ8927X,0.0,0.0,0.0,0.0
6926,80,DW5428O,0.0,0.0,0.0,0.0
6927,78,PO7221C,0.0,0.0,0.0,0.0
6928,82,WLI2004O,0.0,0.0,0.0,0.0
6929,81,PO1797H,0.0,0.0,0.0,0.0
6930,47,ZS2145O,0.0,0.0,0.0,0.0
6931,50,LUB6041A,0.0,0.0,0.0,0.0
6932,69,WRA5404E,0.0,0.0,0.0,0.0
6933,75,WLI5520G,0.0,0.0,0.0,0.0
6934,88,ND7590E,0.0,0.0,0.0,0.0
6935,93,SK7948M,0.0,0.0,0.0,0.0
6936,85,SZ0582K,0.0,0.0,0.0,0.0
6937,94,KR0642K,0.0,0.0,0.0,0.0
6938,86,KT5039R,0.0,0.0,0.0,0.0
6939,83,WLI2287A,0.0,0.0,0.0,0.0
6940,87,DW7720S,0.0,0.0,0.0,0.0
6941,89,SZ5500I,0.0,0.0,0.0,0.0
6942,97,WRA4184N,0.0,0.0,0.0,0.0
6943,96,WX9995X,0.0,0.0,0.0,0.0
6944,84,WX3996C,0.0,0.0,0.0,0.0
6945,98,KRA7939H,0.0,0.0,0.0,0.0
6946,90,ND6208S,0.0,0.0,0.0,0.0
6947,92,KT6731O,0.0,0.0,0.0,0.0
6948,91,WP1265D,0.0,0.0,0.0,0.0
6949,104,KR5136U,0.0,0.0,0.0,0.0
6950,100,KRA4149H,0.0,0.0,0.0,0.0
6951,99,KRA8000K,0.0,0.0,0.0,0.0
6952,107,WRA1398H,0.0,0.0,0.0,0.0
6953,106,WXE2270U,0.0,0.0,0.0,0.0
6954,103,KR4541L,0.0,0.0,0.0,0.0
6955,101,WLI4715T,0.0,0.0,0.0,0.0
6956,111,WWL5505G,0.0,0.0,0.0,0.0
6957,109,ZS6774L,0.0,0.0,0.0,0.0
6958,113,SZ4034V,0.0,0.0,0.0,0.0
6959,114,WXE1047X,0.0,0.0,0.0,0.0
6960,118,KR7580B,0.0,0.0,0.0,0.0
6961,121,WX6972E,0.0,0.0,0.0,0.0
6962,102,GD5667Y,0.0,0.0,0.0,0.0
6963,105,SZ9694T,0.0,0.0,0.0,0.0
6964,108,WXE7452Q,0.0,0.0,0.0,0.0
6965,110,KT4836S,0.0,0.0,0.0,0.0
6966,122,PO2263E,0.0,0.0,0.0,0.0
6967,116,DW7592R,0.0,0.0,0.0,0.0
6968,120,ND4327C,0.0,0.0,0.0,0.0
6969,119,LU5066O,0.0,0.0,0.0,0.0
6970,134,ND7237L,0.0,0.0,0.0,0.0
6971,112,WL8049L,0.0,0.0,0.0,0.0
6972,126,PO3276I,0.0,0.0,0.0,0.0
6973,115,LB4360J,0.0,0.0,0.0,0.0
6974,136,SZ4702H,0.0,0.0,0.0,0.0
6975,127,WL5059I,0.0,0.0,0.0,0.0
6976,128,KRA8087A,0.0,0.0,0.0,0.0
6977,137,LUB1271S,0.0,0.0,0.0,0.0
6978,125,LU8544G,0.0,0.0,0.0,0.0
6979,117,WX7471C,0.0,0.0,0.0,0.0
6980,131,WWL8192M,0.0,0.0,0.0,0.0
6981,130,WX6900T,0.0,0.0,0.0,0.0
6982,133,WRA8910E,0.0,0.0,0.0,0.0
6983,138,LB9835U,0.0,0.0,0.0,0.0
6984,123,WLI5823W,0.0,0.0,0.0,0.0
6985,146,SK0010K,0.0,0.0,0.0,0.0
6986,124,KR6702W,0.0,0.0,0.0,0.0
6987,151,LUB2170A,0.0,0.0,0.0,0.0
6988,135,ZS2381S,0.0,0.0,0.0,0.0
6989,140,KRA7201M,0.0,0.0,0.0,0.0
6990,141,ZS5578E,0.0,0.0,0.0,0.0
6991,157,ND8514G,0.0,0.0,0.0,0.0
6992,147,KRA3376S,0.0,0.0,0.0,0.0
6993,161,WXE7534C,0.0,0.0,0.0,0.0
6994,162,SK8077R,0.0,0.0,0.0,0.0
6995,129,WLI8788D,0.0,0.0,0.0,0.0
6996,139,KR3809E,0.0,0.0,0.0,0.0
6997,150,LUB6308Z,0.0,0.0,0.0,0.0
6998,143,SZ2747V,0.0,0.0,0.0,0.0
6999,132,DW2688Q,0.0,0.0,0.0,0.0
7000,153,WL8190B,0.0,0.0,0.0,0.0
7001,155,DW8701S,0.0,0.0,0.0,0.0
7002,144,KRA3675R,0.0,0.0,0.0,0.0
7003,142,LUB6685X,0.0,0.0,0.0,0.0
7004,145,WLI9760G,0.0,0.0,0.0,0.0
7005,149,DW3884M,0.0,0.0,0.0,0.0
7006,164,PO0829F,0.0,0.0,0.0,0.0
7007,158,KT9949G,0.0,0.0,0.0,0.0
7008,165,WRA1147C,0.0,0.0,0.0,0.0
7009,156,WP7704W,0.0,0.0,0.0,0.0
7010,154,DW7377G,0.0,0.0,0.0,0.0
7011,166,WRA1489O,0.0,0.0,0.0,0.0
7012,168,WRA2735R,0.0,0.0,0.0,0.0
7013,160,WLI3554R,0.0,0.0,0.0,0.0
7014,40,ND1003Q,1213.055,0.0,0.0,1213.055
7015,19,LUB1293D,1318.6440000000002,0.0,0.0,1318.6440000000002
7016,169,KRA9105P,0.0,0.0,0.0,0.0
7017,159,WX9428E,0.0,0.0,0.0,0.0
7018,171,WP5398T,0.0,0.0,0.0,0.0
7019,178,WP7123B,0.0,0.0,0.0,0.0
7020,24,KT0849H,1573.349,0.0,0.0,1573.349
7021,172,LU5568Z,1581.87,0.0,0.0,1581.87
7022,163,WXE7175H,1542.8670000000002,0.0,0.0,1542.8670000000002
7023,173,WP7312B,0.0,0.0,0.0,0.0
7024,95,PO8908A,1415.738,0.0,0.0,1415.738
7025,39,KRA5649X,1437.835,0.0,0.0,1437.835
7026,37,WP7896H,1408.439,0.0,0.0,1408.439
7027,175,WP4891B,1281.77,0.0,0.0,1281.77
7028,71,WRA0304B,1462.3429999999998,0.0,0.0,1462.3429999999998
7029,36,LU1384P,1351.652,0.0,0.0,1351.652
7030,176,WP8437B,1338.4610000000002,0.0,0.0,1338.4610000000002
7031,148,WXE6307C,1386.099,0.0,0.0,1386.099
7032,4,PO6986J,0.0,0.0,0.0,0.0
7033,1,KR5246J,0.0,0.0,0.0,0.0
7034,3,LU8321W,0.0,0.0,0.0,0.0
7035,10,WL3133P,0.0,0.0,0.0,0.0
7036,12,LB6532K,0.0,0.0,0.0,0.0
7037,5,ZS8758M,0.0,0.0,0.0,0.0
7038,21,ND3116J,0.0,0.0,0.0,0.0
7039,8,SK5752N,0.0,0.0,0.0,0.0
7040,6,WLI0304O,0.0,0.0,0.0,0.0
7041,25,WXE3763C,0.0,0.0,0.0,0.0
7042,7,ND3121F,0.0,0.0,0.0,0.0
7043,13,KRA5061Q,0.0,0.0,0.0,0.0
7044,9,SK4319A,0.0,0.0,0.0,0.0
7045,11,LB8387D,0.0,0.0,0.0,0.0
7046,14,WXE1114V,0.0,0.0,0.0,0.0
7047,2,DW2178L,0.0,0.0,0.0,0.0
7048,30,LUB9264Z,0.0,0.0,0.0,0.0
7049,28,DW7534H,0.0,0.0,0.0,0.0
7050,16,WWL8523S,0.0,0.0,0.0,0.0
7051,15,SK2445H,0.0,0.0,0.0,0.0
7052,31,KR8592B,0.0,0.0,0.0,0.0
7053,34,LU6108X,0.0,0.0,0.0,0.0
7054,17,WLI2699B,0.0,0.0,0.0,0.0
7055,20,SK7404R,0.0,0.0,0.0,0.0
7056,22,SK9256X,0.0,0.0,0.0,0.0
7057,38,ND9352Y,0.0,0.0,0.0,0.0
7058,48,WX8622X,0.0,0.0,0.0,0.0
7059,43,WXE4088S,0.0,0.0,0.0,0.0
7060,45,SZ5932T,0.0,0.0,0.0,0.0
7061,27,LU2866X,0.0,0.0,0.0,0.0
7062,18,WL6670G,0.0,0.0,0.0,0.0
7063,52,KR7820A,0.0,0.0,0.0,0.0
7064,29,WL5994Z,0.0,0.0,0.0,0.0
7065,57,WLI0906T,0.0,0.0,0.0,0.0
7066,55,SK7158R,0.0,0.0,0.0,0.0
7067,35,WP7919L,0.0,0.0,0.0,0.0
7068,51,DW5640R,0.0,0.0,0.0,0.0
7069,58,WLI1161N,0.0,0.0,0.0,0.0
7070,53,LUB7330L,0.0,0.0,0.0,0.0
7071,54,ZS8763A,0.0,0.0,0.0,0.0
7072,32,DW3686H,0.0,0.0,0.0,0.0
7073,63,GD4909L,0.0,0.0,0.0,0.0
7074,33,GD5257T,0.0,0.0,0.0,0.0
7075,59,PO3459J,0.0,0.0,0.0,0.0
7076,64,WLI8972T,0.0,0.0,0.0,0.0
7077,56,LUB7176J,0.0,0.0,0.0,0.0
7078,65,KR1288W,0.0,0.0,0.0,0.0
7079,60,LUB0194J,0.0,0.0,0.0,0.0
7080,61,DW1363O,0.0,0.0,0.0,0.0
7081,62,LB7493U,0.0,0.0,0.0,0.0
7082,41,WXE8322J,0.0,0.0,0.0,0.0
7083,66,KR3256T,0.0,0.0,0.0,0.0
7084,68,GD4630L,0.0,0.0,0.0,0.0
7085,67,WL7016A,0.0,0.0,0.0,0.0
7086,72,WRA7021F,0.0,0.0,0.0,0.0
7087,44,WP2419B,0.0,0.0,0.0,0.0
7088,70,SZ8447W,0.0,0.0,0.0,0.0
7089,73,WWL1407H,0.0,0.0,0.0,0.0
7090,77,KR7675I,0.0,0.0,0.0,0.0
7091,79,WRA6536I,0.0,0.0,0.0,0.0
7092,76,WXE8588B,0.0,0.0,0.0,0.0
7093,74,SZ8927X,0.0,0.0,0.0,0.0
7094,80,DW5428O,0.0,0.0,0.0,0.0
7095,78,PO7221C,0.0,0.0,0.0,0.0
7096,82,WLI2004O,0.0,0.0,0.0,0.0
7097,81,PO1797H,0.0,0.0,0.0,0.0
7098,47,ZS2145O,0.0,0.0,0.0,0.0
7099,50,LUB6041A,0.0,0.0,0.0,0.0
7100,69,WRA5404E,0.0,0.0,0.0,0.0
7101,75,WLI5520G,0.0,0.0,0.0,0.0
7102,88,ND7590E,0.0,0.0,0.0,0.0
7103,93,SK7948M,0.0,0.0,0.0,0.0
7104,85,SZ0582K,0.0,0.0,0.0,0.0
7105,94,KR0642K,0.0,0.0,0.0,0.0
7106,86,KT5039R,0.0,0.0,0.0,0.0
7107,83,WLI2287A,0.0,0.0,0.0,0.0
7108,87,DW7720S,0.0,0.0,0.0,0.0
7109,89,SZ5500I,0.0,0.0,0.0,0.0
7110,97,WRA4184N,0.0,0.0,0.0,0.0
7111,96,WX9995X,0.0,0.0,0.0,0.0
7112,84,WX3996C,0.0,0.0,0.0,0.0
7113,98,KRA7939H,0.0,0.0,0.0,0.0
7114,90,ND6208S,0.0,0.0,0.0,0.0
7115,92,KT6731O,0.0,0.0,0.0,0.0
7116,91,WP1265D,0.0,0.0,0.0,0.0
7117,104,KR5136U,0.0,0.0,0.0,0.0
7118,100,KRA4149H,0.0,0.0,0.0,0.0
7119,99,KRA8000K,0.0,0.0,0.0,0.0
7120,107,WRA1398H,0.0,0.0,0.0,0.0
7121,106,WXE2270U,0.0,0.0,0.0,0.0
7122,103,KR4541L,0.0,0.0,0.0,0.0
7123,101,WLI4715T,0.0,0.0,0.0,0.0
7124,111,WWL5505G,0.0,0.0,0.0,0.0
7125,109,ZS6774L,0.0,0.0,0.0,0.0
7126,113,SZ4034V,0.0,0.0,0.0,0.0
7127,114,WXE1047X,0.0,0.0,0.0,0.0
7128,118,KR7580B,0.0,0.0,0.0,0.0
7129,121,WX6972E,0.0,0.0,0.0,0.0
7130,102,GD5667Y,0.0,0.0,0.0,0.0
7131,105,SZ9694T,0.0,0.0,0.0,0.0
7132,108,WXE7452Q,0.0,0.0,0.0,0.0
7133,110,KT4836S,0.0,0.0,0.0,0.0
7134,122,PO2263E,0.0,0.0,0.0,0.0
7135,116,DW7592R,0.0,0.0,0.0,0.0
7136,120,ND4327C,0.0,0.0,0.0,0.0
7137,119,LU5066O,0.0,0.0,0.0,0.0
7138,134,ND7237L,0.0,0.0,0.0,0.0
7139,112,WL8049L,0.0,0.0,0.0,0.0
7140,126,PO3276I,0.0,0.0,0.0,0.0
7141,115,LB4360J,0.0,0.0,0.0,0.0
7142,136,SZ4702H,0.0,0.0,0.0,0.0
7143,127,WL5059I,0.0,0.0,0.0,0.0
7144,128,KRA8087A,0.0,0.0,0.0,0.0
7145,137,LUB1271S,0.0,0.0,0.0,0.0
7146,125,LU8544G,0.0,0.0,0.0,0.0
7147,117,WX7471C,0.0,0.0,0.0,0.0
7148,131,WWL8192M,0.0,0.0,0.0,0.0
7149,130,WX6900T,0.0,0.0,0.0,0.0
7150,133,WRA8910E,0.0,0.0,0.0,0.0
7151,138,LB9835U,0.0,0.0,0.0,0.0
7152,123,WLI5823W,0.0,0.0,0.0,0.0
7153,146,SK0010K,0.0,0.0,0.0,0.0
7154,124,KR6702W,0.0,0.0,0.0,0.0
7155,151,LUB2170A,0.0,0.0,0.0,0.0
7156,135,ZS2381S,0.0,0.0,0.0,0.0
7157,140,KRA7201M,0.0,0.0,0.0,0.0
7158,141,ZS5578E,0.0,0.0,0.0,0.0
7159,157,ND8514G,0.0,0.0,0.0,0.0
7160,147,KRA3376S,0.0,0.0,0.0,0.0
7161,161,WXE7534C,0.0,0.0,0.0,0.0
7162,162,SK8077R,0.0,0.0,0.0,0.0
7163,129,WLI8788D,0.0,0.0,0.0,0.0
7164,139,KR3809E,0.0,0.0,0.0,0.0
7165,150,LUB6308Z,0.0,0.0,0.0,0.0
7166,143,SZ2747V,0.0,0.0,0.0,0.0
7167,132,DW2688Q,0.0,0.0,0.0,0.0
7168,153,WL8190B,0.0,0.0,0.0,0.0
7169,155,DW8701S,0.0,0.0,0.0,0.0
7170,144,KRA3675R,0.0,0.0,0.0,0.0
7171,142,LUB6685X,0.0,0.0,0.0,0.0
7172,145,WLI9760G,0.0,0.0,0.0,0.0
7173,149,DW3884M,0.0,0.0,0.0,0.0
7174,164,PO0829F,0.0,0.0,0.0,0.0
7175,158,KT9949G,0.0,0.0,0.0,0.0
7176,165,WRA1147C,0.0,0.0,0.0,0.0
7177,156,WP7704W,0.0,0.0,0.0,0.0
7178,154,DW7377G,0.0,0.0,0.0,0.0
7179,166,WRA1489O,0.0,0.0,0.0,0.0
7180,168,WRA2735R,0.0,0.0,0.0,0.0
7181,160,WLI3554R,0.0,0.0,0.0,0.0
7182,24,KT0849H,1459.876,0.0,0.0,1459.876
7183,171,WP5398T,1420.0349999999999,0.0,0.0,1420.0349999999999
7184,37,WP7896H,1586.2160000000001,0.0,0.0,1586.2160000000001
7185,175,WP4891B,1588.896,0.0,0.0,1588.896
7186,177,WP5647B,1420.3899999999999,0.0,0.0,1420.3899999999999
7187,36,LU1384P,1466.476,0.0,0.0,1466.476
7188,95,PO8908A,1480.894,0.0,0.0,1480.894
7189,174,WPR312B,1626.7179999999998,0.0,0.0,1626.7179999999998
7190,23,DW8219T,1492.785,0.0,0.0,1492.785
7191,148,WXE6307C,1667.266,0.0,0.0,1667.266
7192,19,LUB1293D,1297.746,0.0,0.0,1297.746
7193,71,WRA0304B,1665.257,0.0,0.0,1665.257
7194,159,WX9428E,1534.9969999999998,0.0,0.0,1534.9969999999998
7195,49,SK9121H,1498.464,0.0,0.0,1498.464
7196,26,LUB4051L,1712.194,0.0,0.0,1712.194
7197,172,LU5568Z,1680.859,0.0,0.0,1680.859
7198,169,KRA9105P,1609.321,0.0,0.0,1609.321
7199,178,WP7123B,1651.87,0.0,0.0,1651.87
7200,40,ND1003Q,1697.687,0.0,0.0,1697.687
7201,173,WP7312B,2032.9180000000001,0.0,0.0,2032.9180000000001
7204,176,WP8437B,1410.696,0.0,0.0,1410.696
7202,167,SZ9028B,1653.239,0.0,0.0,1653.239
7203,163,WXE7175H,1406.121,0.0,0.0,1406.121
7205,39,KRA5649X,1497.112,0.0,0.0,1497.112
7210,138,LB9835U,0.0,0.0,0.0,0.0
7207,42,LUB2699F,1860.2060000000001,0.0,0.0,1860.2060000000001
7208,179,WP7321B,1724.1299999999999,0.0,0.0,1724.1299999999999
7209,180,WP9876B,1370.1380000000001,0.0,0.0,1370.1380000000001
7211,46,WXE3603X,1524.3410000000001,0.0,0.0,1524.3410000000001
7213,4,PO6986J,0.0,0.0,0.0,0.0
7214,1,KR5246J,0.0,0.0,0.0,0.0
7215,3,LU8321W,0.0,0.0,0.0,0.0
7216,10,WL3133P,0.0,0.0,0.0,0.0
7217,12,LB6532K,0.0,0.0,0.0,0.0
7218,5,ZS8758M,0.0,0.0,0.0,0.0
7219,21,ND3116J,0.0,0.0,0.0,0.0
7220,8,SK5752N,0.0,0.0,0.0,0.0
7221,6,WLI0304O,0.0,0.0,0.0,0.0
7222,25,WXE3763C,0.0,0.0,0.0,0.0
7223,7,ND3121F,0.0,0.0,0.0,0.0
7224,13,KRA5061Q,0.0,0.0,0.0,0.0
7225,9,SK4319A,0.0,0.0,0.0,0.0
7226,11,LB8387D,0.0,0.0,0.0,0.0
7227,14,WXE1114V,0.0,0.0,0.0,0.0
7228,2,DW2178L,0.0,0.0,0.0,0.0
7229,30,LUB9264Z,0.0,0.0,0.0,0.0
7230,23,DW8219T,0.0,0.0,0.0,0.0
7231,16,WWL8523S,0.0,0.0,0.0,0.0
7232,15,SK2445H,0.0,0.0,0.0,0.0
7233,31,KR8592B,0.0,0.0,0.0,0.0
7234,28,DW7534H,0.0,0.0,0.0,0.0
7235,17,WLI2699B,0.0,0.0,0.0,0.0
7236,20,SK7404R,0.0,0.0,0.0,0.0
7237,22,SK9256X,0.0,0.0,0.0,0.0
7238,34,LU6108X,0.0,0.0,0.0,0.0
7239,48,WX8622X,0.0,0.0,0.0,0.0
7240,38,ND9352Y,0.0,0.0,0.0,0.0
7241,43,WXE4088S,0.0,0.0,0.0,0.0
7242,27,LU2866X,0.0,0.0,0.0,0.0
7243,18,WL6670G,0.0,0.0,0.0,0.0
7244,45,SZ5932T,0.0,0.0,0.0,0.0
7245,29,WL5994Z,0.0,0.0,0.0,0.0
7246,57,WLI0906T,0.0,0.0,0.0,0.0
7247,52,KR7820A,0.0,0.0,0.0,0.0
7248,35,WP7919L,0.0,0.0,0.0,0.0
7249,51,DW5640R,0.0,0.0,0.0,0.0
7250,55,SK7158R,0.0,0.0,0.0,0.0
7251,53,LUB7330L,0.0,0.0,0.0,0.0
7252,54,ZS8763A,0.0,0.0,0.0,0.0
7253,32,DW3686H,0.0,0.0,0.0,0.0
7254,58,WLI1161N,0.0,0.0,0.0,0.0
7255,33,GD5257T,0.0,0.0,0.0,0.0
7256,59,PO3459J,0.0,0.0,0.0,0.0
7257,64,WLI8972T,0.0,0.0,0.0,0.0
7258,56,LUB7176J,0.0,0.0,0.0,0.0
7259,63,GD4909L,0.0,0.0,0.0,0.0
7260,60,LUB0194J,0.0,0.0,0.0,0.0
7261,61,DW1363O,0.0,0.0,0.0,0.0
7262,62,LB7493U,0.0,0.0,0.0,0.0
7263,41,WXE8322J,0.0,0.0,0.0,0.0
7264,65,KR1288W,0.0,0.0,0.0,0.0
7265,68,GD4630L,0.0,0.0,0.0,0.0
7266,67,WL7016A,0.0,0.0,0.0,0.0
7267,72,WRA7021F,0.0,0.0,0.0,0.0
7268,44,WP2419B,0.0,0.0,0.0,0.0
7269,66,KR3256T,0.0,0.0,0.0,0.0
7270,73,WWL1407H,0.0,0.0,0.0,0.0
7271,77,KR7675I,0.0,0.0,0.0,0.0
7272,79,WRA6536I,0.0,0.0,0.0,0.0
7273,70,SZ8447W,0.0,0.0,0.0,0.0
7274,74,SZ8927X,0.0,0.0,0.0,0.0
7275,80,DW5428O,0.0,0.0,0.0,0.0
7276,78,PO7221C,0.0,0.0,0.0,0.0
7277,82,WLI2004O,0.0,0.0,0.0,0.0
7278,81,PO1797H,0.0,0.0,0.0,0.0
7279,47,ZS2145O,0.0,0.0,0.0,0.0
7280,50,LUB6041A,0.0,0.0,0.0,0.0
7281,69,WRA5404E,0.0,0.0,0.0,0.0
7282,75,WLI5520G,0.0,0.0,0.0,0.0
7283,88,ND7590E,0.0,0.0,0.0,0.0
7284,93,SK7948M,0.0,0.0,0.0,0.0
7285,76,WXE8588B,0.0,0.0,0.0,0.0
7286,94,KR0642K,0.0,0.0,0.0,0.0
7287,85,SZ0582K,0.0,0.0,0.0,0.0
7288,83,WLI2287A,0.0,0.0,0.0,0.0
7289,87,DW7720S,0.0,0.0,0.0,0.0
7290,89,SZ5500I,0.0,0.0,0.0,0.0
7291,97,WRA4184N,0.0,0.0,0.0,0.0
7292,86,KT5039R,0.0,0.0,0.0,0.0
7293,84,WX3996C,0.0,0.0,0.0,0.0
7294,96,WX9995X,0.0,0.0,0.0,0.0
7295,90,ND6208S,0.0,0.0,0.0,0.0
7296,92,KT6731O,0.0,0.0,0.0,0.0
7297,91,WP1265D,0.0,0.0,0.0,0.0
7298,98,KRA7939H,0.0,0.0,0.0,0.0
7299,100,KRA4149H,0.0,0.0,0.0,0.0
7300,99,KRA8000K,0.0,0.0,0.0,0.0
7301,107,WRA1398H,0.0,0.0,0.0,0.0
7302,104,KR5136U,0.0,0.0,0.0,0.0
7303,103,KR4541L,0.0,0.0,0.0,0.0
7304,101,WLI4715T,0.0,0.0,0.0,0.0
7305,111,WWL5505G,0.0,0.0,0.0,0.0
7306,106,WXE2270U,0.0,0.0,0.0,0.0
7307,113,SZ4034V,0.0,0.0,0.0,0.0
7308,109,ZS6774L,0.0,0.0,0.0,0.0
7309,114,WXE1047X,0.0,0.0,0.0,0.0
7310,118,KR7580B,0.0,0.0,0.0,0.0
7311,102,GD5667Y,0.0,0.0,0.0,0.0
7312,105,SZ9694T,0.0,0.0,0.0,0.0
7313,108,WXE7452Q,0.0,0.0,0.0,0.0
7314,110,KT4836S,0.0,0.0,0.0,0.0
7315,121,WX6972E,0.0,0.0,0.0,0.0
7316,116,DW7592R,0.0,0.0,0.0,0.0
7317,120,ND4327C,0.0,0.0,0.0,0.0
7318,119,LU5066O,0.0,0.0,0.0,0.0
7319,122,PO2263E,0.0,0.0,0.0,0.0
7320,112,WL8049L,0.0,0.0,0.0,0.0
7321,126,PO3276I,0.0,0.0,0.0,0.0
7322,115,LB4360J,0.0,0.0,0.0,0.0
7323,134,ND7237L,0.0,0.0,0.0,0.0
7324,127,WL5059I,0.0,0.0,0.0,0.0
7325,128,KRA8087A,0.0,0.0,0.0,0.0
7326,136,SZ4702H,0.0,0.0,0.0,0.0
7327,125,LU8544G,0.0,0.0,0.0,0.0
7328,117,WX7471C,0.0,0.0,0.0,0.0
7329,131,WWL8192M,0.0,0.0,0.0,0.0
7330,130,WX6900T,0.0,0.0,0.0,0.0
7331,133,WRA8910E,0.0,0.0,0.0,0.0
7332,138,LB9835U,0.0,0.0,0.0,0.0
7333,123,WLI5823W,0.0,0.0,0.0,0.0
7334,146,SK0010K,0.0,0.0,0.0,0.0
7335,124,KR6702W,0.0,0.0,0.0,0.0
7336,151,LUB2170A,0.0,0.0,0.0,0.0
7337,135,ZS2381S,0.0,0.0,0.0,0.0
7338,137,LUB1271S,0.0,0.0,0.0,0.0
7339,140,KRA7201M,0.0,0.0,0.0,0.0
7340,157,ND8514G,0.0,0.0,0.0,0.0
7341,141,ZS5578E,0.0,0.0,0.0,0.0
7342,161,WXE7534C,0.0,0.0,0.0,0.0
7343,162,SK8077R,0.0,0.0,0.0,0.0
7344,129,WLI8788D,0.0,0.0,0.0,0.0
7345,139,KR3809E,0.0,0.0,0.0,0.0
7346,147,KRA3376S,0.0,0.0,0.0,0.0
7347,143,SZ2747V,0.0,0.0,0.0,0.0
7348,132,DW2688Q,0.0,0.0,0.0,0.0
7349,150,LUB6308Z,0.0,0.0,0.0,0.0
7350,153,WL8190B,0.0,0.0,0.0,0.0
7351,144,KRA3675R,0.0,0.0,0.0,0.0
7352,142,LUB6685X,0.0,0.0,0.0,0.0
7353,145,WLI9760G,0.0,0.0,0.0,0.0
7354,149,DW3884M,0.0,0.0,0.0,0.0
7355,164,PO0829F,0.0,0.0,0.0,0.0
7356,158,KT9949G,0.0,0.0,0.0,0.0
7357,165,WRA1147C,0.0,0.0,0.0,0.0
7358,155,DW8701S,0.0,0.0,0.0,0.0
7359,154,DW7377G,0.0,0.0,0.0,0.0
7360,166,WRA1489O,0.0,0.0,0.0,0.0
7361,168,WRA2735R,0.0,0.0,0.0,0.0
7362,156,WP7704W,0.0,0.0,0.0,0.0
7363,169,KRA9105P,1736.8829999999998,0.0,0.0,1736.8829999999998
7364,175,WP4891B,1588.896,0.0,0.0,1588.896
7365,173,WP7312B,1440.931,0.0,0.0,1440.931
7366,39,KRA5649X,1312.547,0.0,0.0,1312.547
7367,148,WXE6307C,1453.699,0.0,0.0,1453.699
7368,19,LUB1293D,1673.777,0.0,0.0,1673.777
7369,46,WXE3603X,2031.2000000000003,0.0,0.0,2031.2000000000003
7370,180,WP9876B,0.0,0.0,0.0,0.0
7371,163,WXE7175H,1375.2779999999998,0.0,0.0,1375.2779999999998
7372,49,SK9121H,1847.5929999999998,0.0,0.0,1847.5929999999998
7373,171,WP5398T,1537.676,0.0,0.0,1537.676
7374,179,WP7321B,1509.422,0.0,0.0,1509.422
7375,167,SZ9028B,1686.963,0.0,0.0,1686.963
7376,160,WLI3554R,1564.465,0.0,0.0,1564.465
7377,178,WP7123B,1698.188,0.0,0.0,1698.188
7379,36,LU1384P,1772.118,0.0,0.0,1772.118
7380,40,ND1003Q,0.0,0.0,0.0,0.0
7381,176,WP8437B,1375.812,0.0,0.0,1375.812
7382,4,PO6986J,0.0,0.0,0.0,0.0
7383,1,KR5246J,0.0,0.0,0.0,0.0
7384,3,LU8321W,0.0,0.0,0.0,0.0
